Image_Name,Disease,Path,Height,Width,Status
101566.jpg,normal,train_images\normal\101566.jpg,640,480,OK
101570.jpg,normal,train_images\normal\101570.jpg,640,480,OK
101575.jpg,normal,train_images\normal\101575.jpg,640,480,OK
101577.jpg,normal,train_images\normal\101577.jpg,640,480,OK
101586.jpg,normal,train_images\normal\101586.jpg,640,480,OK
101587.jpg,normal,train_images\normal\101587.jpg,640,480,OK
101591.jpg,normal,train_images\normal\101591.jpg,640,480,OK
101602.jpg,normal,train_images\normal\101602.jpg,640,480,OK
101606.jpg,normal,train_images\normal\101606.jpg,640,480,OK
101612.jpg,normal,train_images\normal\101612.jpg,640,480,OK
101613.jpg,normal,train_images\normal\101613.jpg,640,480,OK
101616.jpg,normal,train_images\normal\101616.jpg,640,480,OK
101623.jpg,normal,train_images\normal\101623.jpg,640,480,OK
101625.jpg,normal,train_images\normal\101625.jpg,640,480,OK
101626.jpg,normal,train_images\normal\101626.jpg,640,480,OK
101633.jpg,normal,train_images\normal\101633.jpg,640,480,OK
101634.jpg,normal,train_images\normal\101634.jpg,640,480,OK
101648.jpg,normal,train_images\normal\101648.jpg,640,480,OK
101656.jpg,normal,train_images\normal\101656.jpg,640,480,OK
101667.jpg,normal,train_images\normal\101667.jpg,640,480,OK
101673.jpg,normal,train_images\normal\101673.jpg,640,480,OK
101675.jpg,normal,train_images\normal\101675.jpg,640,480,OK
101677.jpg,normal,train_images\normal\101677.jpg,640,480,OK
101680.jpg,normal,train_images\normal\101680.jpg,640,480,OK
101681.jpg,normal,train_images\normal\101681.jpg,640,480,OK
101685.jpg,normal,train_images\normal\101685.jpg,640,480,OK
101690.jpg,normal,train_images\normal\101690.jpg,640,480,OK
101692.jpg,normal,train_images\normal\101692.jpg,640,480,OK
101695.jpg,normal,train_images\normal\101695.jpg,640,480,OK
101701.jpg,normal,train_images\normal\101701.jpg,640,480,OK
101711.jpg,normal,train_images\normal\101711.jpg,640,480,OK
101716.jpg,normal,train_images\normal\101716.jpg,640,480,OK
101728.jpg,normal,train_images\normal\101728.jpg,640,480,OK
101729.jpg,normal,train_images\normal\101729.jpg,640,480,OK
101741.jpg,normal,train_images\normal\101741.jpg,640,480,OK
101744.jpg,normal,train_images\normal\101744.jpg,640,480,OK
101753.jpg,normal,train_images\normal\101753.jpg,640,480,OK
101766.jpg,normal,train_images\normal\101766.jpg,640,480,OK
101775.jpg,normal,train_images\normal\101775.jpg,640,480,OK
101779.jpg,normal,train_images\normal\101779.jpg,640,480,OK
101782.jpg,normal,train_images\normal\101782.jpg,640,480,OK
101789.jpg,normal,train_images\normal\101789.jpg,640,480,OK
101802.jpg,normal,train_images\normal\101802.jpg,640,480,OK
101807.jpg,normal,train_images\normal\101807.jpg,640,480,OK
101820.jpg,normal,train_images\normal\101820.jpg,640,480,OK
101825.jpg,normal,train_images\normal\101825.jpg,640,480,OK
101829.jpg,normal,train_images\normal\101829.jpg,640,480,OK
101831.jpg,normal,train_images\normal\101831.jpg,640,480,OK
101834.jpg,normal,train_images\normal\101834.jpg,640,480,OK
101837.jpg,normal,train_images\normal\101837.jpg,640,480,OK
101841.jpg,normal,train_images\normal\101841.jpg,640,480,OK
101848.jpg,normal,train_images\normal\101848.jpg,640,480,OK
101850.jpg,normal,train_images\normal\101850.jpg,640,480,OK
101856.jpg,normal,train_images\normal\101856.jpg,640,480,OK
101860.jpg,normal,train_images\normal\101860.jpg,640,480,OK
101894.jpg,normal,train_images\normal\101894.jpg,640,480,OK
101898.jpg,normal,train_images\normal\101898.jpg,640,480,OK
101913.jpg,normal,train_images\normal\101913.jpg,640,480,OK
101919.jpg,normal,train_images\normal\101919.jpg,640,480,OK
101936.jpg,normal,train_images\normal\101936.jpg,640,480,OK
101954.jpg,normal,train_images\normal\101954.jpg,640,480,OK
101958.jpg,normal,train_images\normal\101958.jpg,640,480,OK
101961.jpg,normal,train_images\normal\101961.jpg,640,480,OK
101966.jpg,normal,train_images\normal\101966.jpg,640,480,OK
101967.jpg,normal,train_images\normal\101967.jpg,640,480,OK
101974.jpg,normal,train_images\normal\101974.jpg,640,480,OK
101977.jpg,normal,train_images\normal\101977.jpg,640,480,OK
101980.jpg,normal,train_images\normal\101980.jpg,640,480,OK
101998.jpg,normal,train_images\normal\101998.jpg,640,480,OK
101999.jpg,normal,train_images\normal\101999.jpg,640,480,OK
102006.jpg,normal,train_images\normal\102006.jpg,640,480,OK
102015.jpg,normal,train_images\normal\102015.jpg,640,480,OK
102020.jpg,normal,train_images\normal\102020.jpg,640,480,OK
102025.jpg,normal,train_images\normal\102025.jpg,640,480,OK
102049.jpg,normal,train_images\normal\102049.jpg,640,480,OK
102068.jpg,normal,train_images\normal\102068.jpg,640,480,OK
102072.jpg,normal,train_images\normal\102072.jpg,640,480,OK
102080.jpg,normal,train_images\normal\102080.jpg,640,480,OK
102083.jpg,normal,train_images\normal\102083.jpg,640,480,OK
102084.jpg,normal,train_images\normal\102084.jpg,640,480,OK
102107.jpg,normal,train_images\normal\102107.jpg,640,480,OK
102113.jpg,normal,train_images\normal\102113.jpg,640,480,OK
102116.jpg,normal,train_images\normal\102116.jpg,640,480,OK
102120.jpg,normal,train_images\normal\102120.jpg,640,480,OK
102126.jpg,normal,train_images\normal\102126.jpg,640,480,OK
102129.jpg,normal,train_images\normal\102129.jpg,640,480,OK
102139.jpg,normal,train_images\normal\102139.jpg,640,480,OK
102147.jpg,normal,train_images\normal\102147.jpg,640,480,OK
102150.jpg,normal,train_images\normal\102150.jpg,640,480,OK
102164.jpg,normal,train_images\normal\102164.jpg,640,480,OK
102174.jpg,normal,train_images\normal\102174.jpg,640,480,OK
102182.jpg,normal,train_images\normal\102182.jpg,640,480,OK
102187.jpg,normal,train_images\normal\102187.jpg,640,480,OK
102194.jpg,normal,train_images\normal\102194.jpg,640,480,OK
102195.jpg,normal,train_images\normal\102195.jpg,640,480,OK
102196.jpg,normal,train_images\normal\102196.jpg,640,480,OK
102204.jpg,normal,train_images\normal\102204.jpg,640,480,OK
102208.jpg,normal,train_images\normal\102208.jpg,640,480,OK
102222.jpg,normal,train_images\normal\102222.jpg,640,480,OK
102232.jpg,normal,train_images\normal\102232.jpg,640,480,OK
102242.jpg,normal,train_images\normal\102242.jpg,640,480,OK
102243.jpg,normal,train_images\normal\102243.jpg,640,480,OK
102247.jpg,normal,train_images\normal\102247.jpg,640,480,OK
102249.jpg,normal,train_images\normal\102249.jpg,640,480,OK
102251.jpg,normal,train_images\normal\102251.jpg,640,480,OK
102256.jpg,normal,train_images\normal\102256.jpg,640,480,OK
102258.jpg,normal,train_images\normal\102258.jpg,640,480,OK
102267.jpg,normal,train_images\normal\102267.jpg,640,480,OK
102270.jpg,normal,train_images\normal\102270.jpg,640,480,OK
102272.jpg,normal,train_images\normal\102272.jpg,640,480,OK
102279.jpg,normal,train_images\normal\102279.jpg,640,480,OK
102281.jpg,normal,train_images\normal\102281.jpg,640,480,OK
102287.jpg,normal,train_images\normal\102287.jpg,640,480,OK
102289.jpg,normal,train_images\normal\102289.jpg,640,480,OK
102292.jpg,normal,train_images\normal\102292.jpg,640,480,OK
102293.jpg,normal,train_images\normal\102293.jpg,640,480,OK
102300.jpg,normal,train_images\normal\102300.jpg,640,480,OK
102304.jpg,normal,train_images\normal\102304.jpg,640,480,OK
102315.jpg,normal,train_images\normal\102315.jpg,640,480,OK
102316.jpg,normal,train_images\normal\102316.jpg,640,480,OK
102322.jpg,normal,train_images\normal\102322.jpg,640,480,OK
102332.jpg,normal,train_images\normal\102332.jpg,640,480,OK
102340.jpg,normal,train_images\normal\102340.jpg,640,480,OK
102342.jpg,normal,train_images\normal\102342.jpg,640,480,OK
102345.jpg,normal,train_images\normal\102345.jpg,640,480,OK
102354.jpg,normal,train_images\normal\102354.jpg,640,480,OK
102357.jpg,normal,train_images\normal\102357.jpg,640,480,OK
102359.jpg,normal,train_images\normal\102359.jpg,640,480,OK
102362.jpg,normal,train_images\normal\102362.jpg,640,480,OK
102367.jpg,normal,train_images\normal\102367.jpg,640,480,OK
102369.jpg,normal,train_images\normal\102369.jpg,640,480,OK
102370.jpg,normal,train_images\normal\102370.jpg,640,480,OK
102372.jpg,normal,train_images\normal\102372.jpg,640,480,OK
102375.jpg,normal,train_images\normal\102375.jpg,640,480,OK
102377.jpg,normal,train_images\normal\102377.jpg,640,480,OK
102379.jpg,normal,train_images\normal\102379.jpg,640,480,OK
102380.jpg,normal,train_images\normal\102380.jpg,640,480,OK
102381.jpg,normal,train_images\normal\102381.jpg,640,480,OK
102385.jpg,normal,train_images\normal\102385.jpg,640,480,OK
102397.jpg,normal,train_images\normal\102397.jpg,640,480,OK
102403.jpg,normal,train_images\normal\102403.jpg,640,480,OK
102410.jpg,normal,train_images\normal\102410.jpg,640,480,OK
102411.jpg,normal,train_images\normal\102411.jpg,640,480,OK
102422.jpg,normal,train_images\normal\102422.jpg,640,480,OK
102425.jpg,normal,train_images\normal\102425.jpg,640,480,OK
102430.jpg,normal,train_images\normal\102430.jpg,640,480,OK
102434.jpg,normal,train_images\normal\102434.jpg,640,480,OK
102438.jpg,normal,train_images\normal\102438.jpg,640,480,OK
102440.jpg,normal,train_images\normal\102440.jpg,640,480,OK
102441.jpg,normal,train_images\normal\102441.jpg,640,480,OK
102444.jpg,normal,train_images\normal\102444.jpg,640,480,OK
102445.jpg,normal,train_images\normal\102445.jpg,640,480,OK
102451.jpg,normal,train_images\normal\102451.jpg,640,480,OK
102471.jpg,normal,train_images\normal\102471.jpg,640,480,OK
102483.jpg,normal,train_images\normal\102483.jpg,640,480,OK
102486.jpg,normal,train_images\normal\102486.jpg,640,480,OK
102496.jpg,normal,train_images\normal\102496.jpg,640,480,OK
102503.jpg,normal,train_images\normal\102503.jpg,640,480,OK
102510.jpg,normal,train_images\normal\102510.jpg,640,480,OK
102518.jpg,normal,train_images\normal\102518.jpg,640,480,OK
102522.jpg,normal,train_images\normal\102522.jpg,640,480,OK
102526.jpg,normal,train_images\normal\102526.jpg,640,480,OK
102534.jpg,normal,train_images\normal\102534.jpg,640,480,OK
102537.jpg,normal,train_images\normal\102537.jpg,640,480,OK
102543.jpg,normal,train_images\normal\102543.jpg,640,480,OK
102552.jpg,normal,train_images\normal\102552.jpg,640,480,OK
102554.jpg,normal,train_images\normal\102554.jpg,640,480,OK
102561.jpg,normal,train_images\normal\102561.jpg,640,480,OK
102564.jpg,normal,train_images\normal\102564.jpg,640,480,OK
102572.jpg,normal,train_images\normal\102572.jpg,640,480,OK
102576.jpg,normal,train_images\normal\102576.jpg,640,480,OK
102578.jpg,normal,train_images\normal\102578.jpg,640,480,OK
102580.jpg,normal,train_images\normal\102580.jpg,640,480,OK
102581.jpg,normal,train_images\normal\102581.jpg,640,480,OK
102584.jpg,normal,train_images\normal\102584.jpg,640,480,OK
102593.jpg,normal,train_images\normal\102593.jpg,640,480,OK
102594.jpg,normal,train_images\normal\102594.jpg,640,480,OK
102598.jpg,normal,train_images\normal\102598.jpg,640,480,OK
102602.jpg,normal,train_images\normal\102602.jpg,640,480,OK
102605.jpg,normal,train_images\normal\102605.jpg,640,480,OK
102620.jpg,normal,train_images\normal\102620.jpg,640,480,OK
102622.jpg,normal,train_images\normal\102622.jpg,640,480,OK
102626.jpg,normal,train_images\normal\102626.jpg,640,480,OK
102637.jpg,normal,train_images\normal\102637.jpg,640,480,OK
102642.jpg,normal,train_images\normal\102642.jpg,640,480,OK
102650.jpg,normal,train_images\normal\102650.jpg,640,480,OK
102651.jpg,normal,train_images\normal\102651.jpg,640,480,OK
102652.jpg,normal,train_images\normal\102652.jpg,640,480,OK
102653.jpg,normal,train_images\normal\102653.jpg,640,480,OK
102662.jpg,normal,train_images\normal\102662.jpg,640,480,OK
102680.jpg,normal,train_images\normal\102680.jpg,640,480,OK
102683.jpg,normal,train_images\normal\102683.jpg,640,480,OK
102688.jpg,normal,train_images\normal\102688.jpg,640,480,OK
102690.jpg,normal,train_images\normal\102690.jpg,640,480,OK
102691.jpg,normal,train_images\normal\102691.jpg,640,480,OK
102692.jpg,normal,train_images\normal\102692.jpg,640,480,OK
102693.jpg,normal,train_images\normal\102693.jpg,640,480,OK
102700.jpg,normal,train_images\normal\102700.jpg,640,480,OK
102701.jpg,normal,train_images\normal\102701.jpg,640,480,OK
102707.jpg,normal,train_images\normal\102707.jpg,640,480,OK
102711.jpg,normal,train_images\normal\102711.jpg,640,480,OK
102714.jpg,normal,train_images\normal\102714.jpg,640,480,OK
102718.jpg,normal,train_images\normal\102718.jpg,640,480,OK
102721.jpg,normal,train_images\normal\102721.jpg,640,480,OK
102723.jpg,normal,train_images\normal\102723.jpg,640,480,OK
102725.jpg,normal,train_images\normal\102725.jpg,640,480,OK
102729.jpg,normal,train_images\normal\102729.jpg,640,480,OK
102733.jpg,normal,train_images\normal\102733.jpg,640,480,OK
102749.jpg,normal,train_images\normal\102749.jpg,640,480,OK
102763.jpg,normal,train_images\normal\102763.jpg,640,480,OK
102772.jpg,normal,train_images\normal\102772.jpg,640,480,OK
102785.jpg,normal,train_images\normal\102785.jpg,640,480,OK
102787.jpg,normal,train_images\normal\102787.jpg,640,480,OK
102804.jpg,normal,train_images\normal\102804.jpg,640,480,OK
102805.jpg,normal,train_images\normal\102805.jpg,640,480,OK
102809.jpg,normal,train_images\normal\102809.jpg,640,480,OK
102810.jpg,normal,train_images\normal\102810.jpg,640,480,OK
102814.jpg,normal,train_images\normal\102814.jpg,640,480,OK
102824.jpg,normal,train_images\normal\102824.jpg,640,480,OK
102826.jpg,normal,train_images\normal\102826.jpg,640,480,OK
102831.jpg,normal,train_images\normal\102831.jpg,640,480,OK
102843.jpg,normal,train_images\normal\102843.jpg,640,480,OK
102852.jpg,normal,train_images\normal\102852.jpg,640,480,OK
102854.jpg,normal,train_images\normal\102854.jpg,640,480,OK
102862.jpg,normal,train_images\normal\102862.jpg,640,480,OK
102873.jpg,normal,train_images\normal\102873.jpg,640,480,OK
102874.jpg,normal,train_images\normal\102874.jpg,640,480,OK
102875.jpg,normal,train_images\normal\102875.jpg,640,480,OK
102884.jpg,normal,train_images\normal\102884.jpg,640,480,OK
102887.jpg,normal,train_images\normal\102887.jpg,640,480,OK
102888.jpg,normal,train_images\normal\102888.jpg,640,480,OK
102924.jpg,normal,train_images\normal\102924.jpg,640,480,OK
102927.jpg,normal,train_images\normal\102927.jpg,640,480,OK
102928.jpg,normal,train_images\normal\102928.jpg,640,480,OK
102930.jpg,normal,train_images\normal\102930.jpg,640,480,OK
102948.jpg,normal,train_images\normal\102948.jpg,640,480,OK
102950.jpg,normal,train_images\normal\102950.jpg,640,480,OK
102963.jpg,normal,train_images\normal\102963.jpg,640,480,OK
102967.jpg,normal,train_images\normal\102967.jpg,640,480,OK
102975.jpg,normal,train_images\normal\102975.jpg,640,480,OK
102976.jpg,normal,train_images\normal\102976.jpg,640,480,OK
102986.jpg,normal,train_images\normal\102986.jpg,640,480,OK
102988.jpg,normal,train_images\normal\102988.jpg,640,480,OK
102994.jpg,normal,train_images\normal\102994.jpg,640,480,OK
102999.jpg,normal,train_images\normal\102999.jpg,640,480,OK
103006.jpg,normal,train_images\normal\103006.jpg,640,480,OK
103009.jpg,normal,train_images\normal\103009.jpg,640,480,OK
103010.jpg,normal,train_images\normal\103010.jpg,640,480,OK
103011.jpg,normal,train_images\normal\103011.jpg,640,480,OK
103015.jpg,normal,train_images\normal\103015.jpg,640,480,OK
103016.jpg,normal,train_images\normal\103016.jpg,640,480,OK
103028.jpg,normal,train_images\normal\103028.jpg,640,480,OK
103042.jpg,normal,train_images\normal\103042.jpg,640,480,OK
103045.jpg,normal,train_images\normal\103045.jpg,640,480,OK
103053.jpg,normal,train_images\normal\103053.jpg,640,480,OK
103055.jpg,normal,train_images\normal\103055.jpg,640,480,OK
103058.jpg,normal,train_images\normal\103058.jpg,640,480,OK
103061.jpg,normal,train_images\normal\103061.jpg,640,480,OK
103065.jpg,normal,train_images\normal\103065.jpg,640,480,OK
103082.jpg,normal,train_images\normal\103082.jpg,640,480,OK
103083.jpg,normal,train_images\normal\103083.jpg,640,480,OK
103093.jpg,normal,train_images\normal\103093.jpg,640,480,OK
103098.jpg,normal,train_images\normal\103098.jpg,640,480,OK
103101.jpg,normal,train_images\normal\103101.jpg,640,480,OK
103109.jpg,normal,train_images\normal\103109.jpg,640,480,OK
103112.jpg,normal,train_images\normal\103112.jpg,640,480,OK
103113.jpg,normal,train_images\normal\103113.jpg,640,480,OK
103119.jpg,normal,train_images\normal\103119.jpg,640,480,OK
103122.jpg,normal,train_images\normal\103122.jpg,640,480,OK
103125.jpg,normal,train_images\normal\103125.jpg,640,480,OK
103126.jpg,normal,train_images\normal\103126.jpg,640,480,OK
103132.jpg,normal,train_images\normal\103132.jpg,640,480,OK
103134.jpg,normal,train_images\normal\103134.jpg,640,480,OK
103137.jpg,normal,train_images\normal\103137.jpg,640,480,OK
103156.jpg,normal,train_images\normal\103156.jpg,640,480,OK
103162.jpg,normal,train_images\normal\103162.jpg,640,480,OK
103167.jpg,normal,train_images\normal\103167.jpg,640,480,OK
103171.jpg,normal,train_images\normal\103171.jpg,640,480,OK
103172.jpg,normal,train_images\normal\103172.jpg,640,480,OK
103173.jpg,normal,train_images\normal\103173.jpg,640,480,OK
103175.jpg,normal,train_images\normal\103175.jpg,640,480,OK
103179.jpg,normal,train_images\normal\103179.jpg,640,480,OK
103191.jpg,normal,train_images\normal\103191.jpg,640,480,OK
103192.jpg,normal,train_images\normal\103192.jpg,640,480,OK
103194.jpg,normal,train_images\normal\103194.jpg,640,480,OK
103199.jpg,normal,train_images\normal\103199.jpg,640,480,OK
103209.jpg,normal,train_images\normal\103209.jpg,640,480,OK
103213.jpg,normal,train_images\normal\103213.jpg,640,480,OK
103221.jpg,normal,train_images\normal\103221.jpg,640,480,OK
103228.jpg,normal,train_images\normal\103228.jpg,640,480,OK
103229.jpg,normal,train_images\normal\103229.jpg,640,480,OK
103244.jpg,normal,train_images\normal\103244.jpg,640,480,OK
103249.jpg,normal,train_images\normal\103249.jpg,640,480,OK
103255.jpg,normal,train_images\normal\103255.jpg,640,480,OK
103264.jpg,normal,train_images\normal\103264.jpg,640,480,OK
103265.jpg,normal,train_images\normal\103265.jpg,640,480,OK
103270.jpg,normal,train_images\normal\103270.jpg,640,480,OK
103282.jpg,normal,train_images\normal\103282.jpg,640,480,OK
103286.jpg,normal,train_images\normal\103286.jpg,640,480,OK
103292.jpg,normal,train_images\normal\103292.jpg,640,480,OK
103301.jpg,normal,train_images\normal\103301.jpg,640,480,OK
103302.jpg,normal,train_images\normal\103302.jpg,640,480,OK
103303.jpg,normal,train_images\normal\103303.jpg,640,480,OK
103304.jpg,normal,train_images\normal\103304.jpg,640,480,OK
103306.jpg,normal,train_images\normal\103306.jpg,640,480,OK
103309.jpg,normal,train_images\normal\103309.jpg,640,480,OK
103310.jpg,normal,train_images\normal\103310.jpg,640,480,OK
103318.jpg,normal,train_images\normal\103318.jpg,640,480,OK
103328.jpg,normal,train_images\normal\103328.jpg,640,480,OK
103331.jpg,normal,train_images\normal\103331.jpg,640,480,OK
103340.jpg,normal,train_images\normal\103340.jpg,640,480,OK
103346.jpg,normal,train_images\normal\103346.jpg,640,480,OK
103353.jpg,normal,train_images\normal\103353.jpg,640,480,OK
103361.jpg,normal,train_images\normal\103361.jpg,640,480,OK
103370.jpg,normal,train_images\normal\103370.jpg,640,480,OK
103372.jpg,normal,train_images\normal\103372.jpg,640,480,OK
103381.jpg,normal,train_images\normal\103381.jpg,640,480,OK
103387.jpg,normal,train_images\normal\103387.jpg,640,480,OK
103391.jpg,normal,train_images\normal\103391.jpg,640,480,OK
103393.jpg,normal,train_images\normal\103393.jpg,640,480,OK
103397.jpg,normal,train_images\normal\103397.jpg,640,480,OK
103400.jpg,normal,train_images\normal\103400.jpg,640,480,OK
103401.jpg,normal,train_images\normal\103401.jpg,640,480,OK
103417.jpg,normal,train_images\normal\103417.jpg,640,480,OK
103418.jpg,normal,train_images\normal\103418.jpg,640,480,OK
103419.jpg,normal,train_images\normal\103419.jpg,640,480,OK
103424.jpg,normal,train_images\normal\103424.jpg,640,480,OK
103430.jpg,normal,train_images\normal\103430.jpg,640,480,OK
103433.jpg,normal,train_images\normal\103433.jpg,640,480,OK
103462.jpg,normal,train_images\normal\103462.jpg,640,480,OK
103473.jpg,normal,train_images\normal\103473.jpg,640,480,OK
103501.jpg,normal,train_images\normal\103501.jpg,640,480,OK
103505.jpg,normal,train_images\normal\103505.jpg,640,480,OK
103510.jpg,normal,train_images\normal\103510.jpg,640,480,OK
103516.jpg,normal,train_images\normal\103516.jpg,640,480,OK
103521.jpg,normal,train_images\normal\103521.jpg,640,480,OK
103526.jpg,normal,train_images\normal\103526.jpg,640,480,OK
103531.jpg,normal,train_images\normal\103531.jpg,640,480,OK
103533.jpg,normal,train_images\normal\103533.jpg,640,480,OK
103535.jpg,normal,train_images\normal\103535.jpg,640,480,OK
103539.jpg,normal,train_images\normal\103539.jpg,640,480,OK
103543.jpg,normal,train_images\normal\103543.jpg,640,480,OK
103545.jpg,normal,train_images\normal\103545.jpg,640,480,OK
103556.jpg,normal,train_images\normal\103556.jpg,640,480,OK
103564.jpg,normal,train_images\normal\103564.jpg,640,480,OK
103567.jpg,normal,train_images\normal\103567.jpg,640,480,OK
103571.jpg,normal,train_images\normal\103571.jpg,640,480,OK
103579.jpg,normal,train_images\normal\103579.jpg,640,480,OK
103593.jpg,normal,train_images\normal\103593.jpg,640,480,OK
103616.jpg,normal,train_images\normal\103616.jpg,640,480,OK
103620.jpg,normal,train_images\normal\103620.jpg,640,480,OK
103626.jpg,normal,train_images\normal\103626.jpg,640,480,OK
103643.jpg,normal,train_images\normal\103643.jpg,640,480,OK
103659.jpg,normal,train_images\normal\103659.jpg,640,480,OK
103664.jpg,normal,train_images\normal\103664.jpg,640,480,OK
103676.jpg,normal,train_images\normal\103676.jpg,640,480,OK
103701.jpg,normal,train_images\normal\103701.jpg,640,480,OK
103704.jpg,normal,train_images\normal\103704.jpg,640,480,OK
103707.jpg,normal,train_images\normal\103707.jpg,640,480,OK
103721.jpg,normal,train_images\normal\103721.jpg,640,480,OK
103723.jpg,normal,train_images\normal\103723.jpg,640,480,OK
103736.jpg,normal,train_images\normal\103736.jpg,640,480,OK
103739.jpg,normal,train_images\normal\103739.jpg,640,480,OK
103744.jpg,normal,train_images\normal\103744.jpg,640,480,OK
103748.jpg,normal,train_images\normal\103748.jpg,640,480,OK
103751.jpg,normal,train_images\normal\103751.jpg,640,480,OK
103754.jpg,normal,train_images\normal\103754.jpg,640,480,OK
103757.jpg,normal,train_images\normal\103757.jpg,640,480,OK
103759.jpg,normal,train_images\normal\103759.jpg,640,480,OK
103763.jpg,normal,train_images\normal\103763.jpg,640,480,OK
103774.jpg,normal,train_images\normal\103774.jpg,640,480,OK
103801.jpg,normal,train_images\normal\103801.jpg,640,480,OK
103803.jpg,normal,train_images\normal\103803.jpg,640,480,OK
103814.jpg,normal,train_images\normal\103814.jpg,640,480,OK
103815.jpg,normal,train_images\normal\103815.jpg,640,480,OK
103834.jpg,normal,train_images\normal\103834.jpg,640,480,OK
103846.jpg,normal,train_images\normal\103846.jpg,640,480,OK
103847.jpg,normal,train_images\normal\103847.jpg,640,480,OK
103848.jpg,normal,train_images\normal\103848.jpg,640,480,OK
103849.jpg,normal,train_images\normal\103849.jpg,640,480,OK
103853.jpg,normal,train_images\normal\103853.jpg,640,480,OK
103858.jpg,normal,train_images\normal\103858.jpg,640,480,OK
103859.jpg,normal,train_images\normal\103859.jpg,640,480,OK
103870.jpg,normal,train_images\normal\103870.jpg,640,480,OK
103871.jpg,normal,train_images\normal\103871.jpg,640,480,OK
103876.jpg,normal,train_images\normal\103876.jpg,640,480,OK
103879.jpg,normal,train_images\normal\103879.jpg,640,480,OK
103880.jpg,normal,train_images\normal\103880.jpg,640,480,OK
103883.jpg,normal,train_images\normal\103883.jpg,640,480,OK
103887.jpg,normal,train_images\normal\103887.jpg,640,480,OK
103890.jpg,normal,train_images\normal\103890.jpg,640,480,OK
103894.jpg,normal,train_images\normal\103894.jpg,640,480,OK
103895.jpg,normal,train_images\normal\103895.jpg,640,480,OK
103896.jpg,normal,train_images\normal\103896.jpg,640,480,OK
103904.jpg,normal,train_images\normal\103904.jpg,640,480,OK
103909.jpg,normal,train_images\normal\103909.jpg,640,480,OK
103916.jpg,normal,train_images\normal\103916.jpg,640,480,OK
103918.jpg,normal,train_images\normal\103918.jpg,640,480,OK
103922.jpg,normal,train_images\normal\103922.jpg,640,480,OK
103924.jpg,normal,train_images\normal\103924.jpg,640,480,OK
103926.jpg,normal,train_images\normal\103926.jpg,640,480,OK
103937.jpg,normal,train_images\normal\103937.jpg,640,480,OK
103941.jpg,normal,train_images\normal\103941.jpg,640,480,OK
103946.jpg,normal,train_images\normal\103946.jpg,640,480,OK
103947.jpg,normal,train_images\normal\103947.jpg,640,480,OK
103956.jpg,normal,train_images\normal\103956.jpg,640,480,OK
103960.jpg,normal,train_images\normal\103960.jpg,640,480,OK
103961.jpg,normal,train_images\normal\103961.jpg,640,480,OK
103982.jpg,normal,train_images\normal\103982.jpg,640,480,OK
103987.jpg,normal,train_images\normal\103987.jpg,640,480,OK
103993.jpg,normal,train_images\normal\103993.jpg,640,480,OK
104001.jpg,normal,train_images\normal\104001.jpg,640,480,OK
104010.jpg,normal,train_images\normal\104010.jpg,640,480,OK
104013.jpg,normal,train_images\normal\104013.jpg,640,480,OK
104019.jpg,normal,train_images\normal\104019.jpg,640,480,OK
104025.jpg,normal,train_images\normal\104025.jpg,640,480,OK
104028.jpg,normal,train_images\normal\104028.jpg,640,480,OK
104044.jpg,normal,train_images\normal\104044.jpg,640,480,OK
104047.jpg,normal,train_images\normal\104047.jpg,640,480,OK
104051.jpg,normal,train_images\normal\104051.jpg,640,480,OK
104058.jpg,normal,train_images\normal\104058.jpg,640,480,OK
104060.jpg,normal,train_images\normal\104060.jpg,640,480,OK
104061.jpg,normal,train_images\normal\104061.jpg,640,480,OK
104078.jpg,normal,train_images\normal\104078.jpg,640,480,OK
104083.jpg,normal,train_images\normal\104083.jpg,640,480,OK
104087.jpg,normal,train_images\normal\104087.jpg,640,480,OK
104089.jpg,normal,train_images\normal\104089.jpg,640,480,OK
104103.jpg,normal,train_images\normal\104103.jpg,640,480,OK
104107.jpg,normal,train_images\normal\104107.jpg,640,480,OK
104130.jpg,normal,train_images\normal\104130.jpg,640,480,OK
104134.jpg,normal,train_images\normal\104134.jpg,640,480,OK
104137.jpg,normal,train_images\normal\104137.jpg,640,480,OK
104142.jpg,normal,train_images\normal\104142.jpg,640,480,OK
104151.jpg,normal,train_images\normal\104151.jpg,640,480,OK
104152.jpg,normal,train_images\normal\104152.jpg,640,480,OK
104159.jpg,normal,train_images\normal\104159.jpg,640,480,OK
104164.jpg,normal,train_images\normal\104164.jpg,640,480,OK
104166.jpg,normal,train_images\normal\104166.jpg,640,480,OK
104169.jpg,normal,train_images\normal\104169.jpg,640,480,OK
104173.jpg,normal,train_images\normal\104173.jpg,640,480,OK
104178.jpg,normal,train_images\normal\104178.jpg,640,480,OK
104183.jpg,normal,train_images\normal\104183.jpg,640,480,OK
104198.jpg,normal,train_images\normal\104198.jpg,640,480,OK
104211.jpg,normal,train_images\normal\104211.jpg,640,480,OK
104213.jpg,normal,train_images\normal\104213.jpg,640,480,OK
104218.jpg,normal,train_images\normal\104218.jpg,640,480,OK
104241.jpg,normal,train_images\normal\104241.jpg,640,480,OK
104252.jpg,normal,train_images\normal\104252.jpg,640,480,OK
104254.jpg,normal,train_images\normal\104254.jpg,640,480,OK
104262.jpg,normal,train_images\normal\104262.jpg,640,480,OK
